"Latest: Wavelength (nm)","Latest: Intensity (rel)","Run 1: Wavelength (nm)","Run 1: Intensity (rel)"
763.419751282,0.000312019230769,763.419751282,0.00278942307692
763.608052271,0.000400480769231,763.608052271,0.00276442307692
763.796337402,0.000188701923077,763.796337402,0.00265817307692
763.984606673,0.000496634615385,763.984606673,0.00236754807692
764.172860081,0.000632451923077,764.172860081,0.00267067307692
764.361097623,0.000256971153846,764.361097623,0.00350192307692
764.549319295,0.000511057692308,764.549319295,0.00482692307692
764.737525097,0.000597596153846,764.737525097,0.0194925480769
764.925715024,0.00243485576923,764.925715024,0.0933956730769
765.113889074,0.00916923076923,765.113889074,0.256108173077
765.302047244,0.0138067307692,765.302047244,0.378020673077
765.490189532,0.0165286057692,765.490189532,0.469567548077
765.678315935,0.0185348557692,765.678315935,0.530061298077
765.866426449,0.0187036057692,765.866426449,0.542445673077
766.054521073,0.0140317307692,766.054521073,0.435001923077
766.242599803,0.00989423076923,766.242599803,0.315005048077
766.430662637,0.00867860576923,766.430662637,0.275576923077
766.618709572,0.00857548076923,766.618709572,0.239826923077
766.806740605,0.00668798076923,766.806740605,0.210786298077
766.994755733,0.00559423076923,766.994755733,0.184217548077
767.182754954,0.00536610576923,767.182754954,0.165026923077
767.370738265,0.00527860576923,767.370738265,0.144464423077
767.558705664,0.00413485576923,767.558705664,0.125355048077
767.746657146,0.00325048076923,767.746657146,0.108089423077
767.93459271,0.00273798076923,767.93459271,0.0918081730769
768.122512354,0.00266298076923,768.122512354,0.0796769230769
768.310416073,0.00195048076923,768.310416073,0.0676456730769
768.498303866,0.00203485576923,768.498303866,0.0527487980769
768.686175729,0.00135048076923,768.686175729,0.0386300480769
768.874031661,0.000981730769231,768.874031661,0.0264675480769
769.061871657,0.000583173076923,769.061871657,0.0176362980769
769.249695716,0.000555528846154,769.249695716,0.0112831730769
769.437503834,0.000644951923077,769.437503834,0.00773317307692
769.62529601,0.000387740384615,769.62529601,0.00606754807692
769.813072239,0.000305528846154,769.813072239,0.00435192307692
770.00083252,0.000524278846154,770.00083252,0.00428942307692
770.188576849,0.000330528846154,770.188576849,0.00323629807692
770.376305225,0.000831730769231,770.376305225,0.00348317307692
770.564017643,0.000456009615385,770.564017643,0.00238004807692
770.751714102,0.000353125,770.751714102,0.00228942307692
770.939394598,0.000380528846154,770.939394598,0.00260817307692
771.127059129,0.000248798076923,771.127059129,0.00262379807692
771.314707693,0.000369951923077,771.314707693,0.00192379807692
771.502340285,0.000387740384615,771.502340285,0.00266442307692
771.689956905,0.000239663461538,771.689956905,0.00206442307692
771.877557548,0.000418509615385,771.877557548,0.00199879807692
772.065142212,0.000277403846154,772.065142212,0.00173629807692
772.252710894,0.000862980769231,772.252710894,0.00194879807692
772.440263592,0.000574278846154,772.440263592,0.00158942307692
772.627800303,0.000530048076923,772.627800303,0.00159567307692
772.815321023,0.000469230769231,772.815321023,0.00193317307692
773.002825752,0.000452884615385,773.002825752,0.00198942307692
773.190314484,0.000236538461538,773.190314484,0.00143629807692
773.377787219,0.000586778846154,773.377787219,0.00236129807692
773.565243952,0.000490625,773.565243952,0.00450504807692
773.752684682,0.000672355769231,773.752684682,0.0211206730769
773.940109405,0.00128942307692,773.940109405,0.0671769230769
774.127518119,0.00314735576923,774.127518119,0.115073798077
774.314910821,0.00386610576923,774.314910821,0.145548798077
774.502287508,0.00494110576923,774.502287508,0.172373798077
774.689648178,0.00545673076923,774.689648178,0.182926923077
774.876992828,0.00470360576923,774.876992828,0.163233173077
775.064321454,0.00313485576923,775.064321454,0.118005048077
775.251634055,0.00320673076923,775.251634055,0.0987675480769
775.438930627,0.00240360576923,775.438930627,0.0845925480769
775.626211168,0.00148485576923,775.626211168,0.0762425480769
775.813475675,0.00209110576923,775.813475675,0.0681394230769
776.000724145,0.00142860576923,776.000724145,0.0597925480769
776.187956576,0.00124975961538,776.187956576,0.0534206730769
776.375172964,0.00167548076923,776.375172964,0.0472144230769
776.562373308,0.000887980769231,776.562373308,0.0404550480769
776.749557603,0.000373317307692,776.749557603,0.0348175480769
776.936725848,0.000875480769231,776.936725848,0.0302519230769
777.12387804,0.000453605769231,777.12387804,0.0253237980769
777.311014176,0.000687740384615,777.311014176,0.0210362980769
777.498134252,0.000569230769231,777.498134252,0.0171675480769
777.685238268,0.000303365384615,777.685238268,0.0118612980769
777.872326219,0.000364423076923,777.872326219,0.00831754807692
778.059398103,0.000483173076923,778.059398103,0.00608629807692
778.246453917,0.000416346153846,778.246453917,0.00409567307692
778.433493658,0.000208894230769,778.433493658,0.00315504807692
778.620517324,0.000372115384615,778.620517324,0.00384879807692
778.807524912,0.000405288461538,778.807524912,0.00654567307692
778.994516419,0.000872115384615,778.994516419,0.0100019230769
779.181491843,0.00104423076923,779.181491843,0.0132144230769
779.36845118,0.00162860576923,779.36845118,0.0154050480769
779.555394428,0.00122788461538,779.555394428,0.0164800480769
779.742321584,0.00128798076923,779.742321584,0.0152550480769
779.929232646,0.000701923076923,779.929232646,0.0125706730769
780.11612761,0.00115048076923,780.11612761,0.0108019230769
780.303006474,0.000961298076923,780.303006474,0.00898629807692
780.489869235,0.000624038461538,780.489869235,0.00795192307692
780.676715891,0.000728365384615,780.676715891,0.00705192307692
780.863546438,0.000635096153846,780.863546438,0.00654567307692
781.050360874,0.000641105769231,781.050360874,0.00597067307692
781.237159196,0.000453846153846,781.237159196,0.00537379807692
781.423941402,0.000349759615385,781.423941402,0.00451129807692
781.610707488,0.000536298076923,781.610707488,0.00390192307692
781.797457452,0.000211298076923,781.797457452,0.00375192307692
781.984191291,0.000450721153846,781.984191291,0.00349567307692
782.170909002,0.000251682692308,782.170909002,0.00269879807692
782.357610583,0.000330528846154,782.357610583,0.00265192307692
782.544296031,0.000256490384615,782.544296031,0.00209567307692
782.730965342,0.000540865384615,782.730965342,0.00185504807692
782.917618515,0.000572836538462,782.917618515,0.00182067307692
783.104255547,0.000455288461538,783.104255547,0.00152379807692
783.290876434,0.000558653846154,783.290876434,0.00112379807692
783.477481175,0.000301442307692,783.477481175,0.00103317307692
783.664069766,0.000392788461538,783.664069766,0.00109471153846
783.850642204,0.000345913461538,783.850642204,0.00114350961538
784.037198487,0.0004875,784.037198487,0.00148004807692
784.223738612,0.000268990384615,784.223738612,0.00138942307692
784.410262576,0.000488701923077,784.410262576,0.000846153846154
784.596770377,0.000551682692308,784.596770377,0.00112379807692
784.783262012,0.000302644230769,784.783262012,0.00111850961538
784.969737477,0.000321634615385,784.969737477,0.000839423076923
785.156196771,9.97596153846E-05,785.156196771,0.000700961538462
785.342639891,0.000340384615385,785.342639891,0.000845673076923
785.529066833,0.000138942307692,785.529066833,0.00109567307692
785.715477595,0.000312259615385,785.715477595,0.000808173076923
785.901872174,0.000489423076923,785.901872174,0.00138942307692
786.088250568,0.000320192307692,786.088250568,0.00110192307692
786.274612774,0.000277403846154,786.274612774,0.00128629807692
786.460958788,0.000576682692308,786.460958788,0.00132379807692
786.647288609,0.000116105769231,786.647288609,0.00156442307692
786.833602233,0.000676923076923,786.833602233,0.00149567307692
787.019899658,8.82211538462E-05,787.019899658,0.000964423076923
787.206180881,0.000170432692308,787.206180881,0.000942548076923
787.392445899,0.000196153846154,787.392445899,0.00143942307692
787.57869471,0.000269711538462,787.57869471,0.00142067307692
787.76492731,0.000401682692308,787.76492731,0.00107379807692
787.951143697,0.000382211538462,787.951143697,0.000955048076923
788.137343868,0.000241826923077,788.137343868,0.00103317307692
788.323527821,0.000345432692308,788.323527821,0.00121129807692
788.509695553,0.000167788461538,788.509695553,0.00140504807692
788.69584706,0.000310576923077,788.69584706,0.00144879807692
788.881982341,0.00055,788.881982341,0.00139879807692
789.068101391,0.000204567307692,789.068101391,0.00112139423077
789.25420421,0.000329326923077,789.25420421,0.00106754807692
789.440290794,0.00019375,789.440290794,0.00110817307692
789.626361139,0.000209855769231,789.626361139,0.00110817307692
789.812415244,0.000198317307692,789.812415244,0.000905528846154
789.998453106,0.000346153846154,789.998453106,0.00106754807692
790.184474721,0.000416586538462,790.184474721,0.00104567307692
790.370480088,0.000380048076923,790.370480088,0.00109879807692
790.556469203,0.000617067307692,790.556469203,0.00173317307692
790.742442064,0.000275240384615,790.742442064,0.00151129807692
790.928398667,0.00025625,790.928398667,0.00185192307692
791.114339011,0.000492307692308,791.114339011,0.00182379807692
791.300263092,0.000358173076923,791.300263092,0.00148004807692
791.486170908,0.000454807692308,791.486170908,0.00177692307692
791.672062455,0.000370432692308,791.672062455,0.00134014423077
791.857937732,0.000511057692308,791.857937732,0.00178942307692
792.043796734,0.000462980769231,792.043796734,0.00118942307692
792.229639461,0.000333653846154,792.229639461,0.00163629807692
792.415465908,0.000415625,792.415465908,0.00167379807692
792.601276074,0.000210576923077,792.601276074,0.00168317307692
792.787069954,0.000318028846154,792.787069954,0.00140817307692
792.972847547,0.000168509615385,792.972847547,0.000825721153846
793.158608851,0.000483413461538,793.158608851,0.00170817307692
793.344353861,8.31730769231E-05,793.344353861,0.00123942307692
793.530082575,0.0003625,793.530082575,0.00152067307692
793.715794991,0.000153605769231,793.715794991,0.00188004807692
793.901491106,0.000279567307692,793.901491106,0.00218317307692
794.087170917,0.000174759615385,794.087170917,0.00179879807692
794.272834421,0.000287740384615,794.272834421,0.00183629807692
794.458481615,0.000349759615385,794.458481615,0.00178942307692
794.644112498,0.000215144230769,794.644112498,0.00143942307692
794.829727065,0.000644230769231,794.829727065,0.00204254807692
795.015325315,0.000437980769231,795.015325315,0.00177692307692
795.200907244,0.000221394230769,795.200907244,0.00154567307692
795.38647285,0.000550961538462,795.38647285,0.00186754807692
795.57202213,0.000568990384615,795.57202213,0.00164879807692
795.757555081,0.000221394230769,795.757555081,0.00213004807692
795.943071701,0.000101201923077,795.943071701,0.00423317307692
796.128571986,0.000537740384615,796.128571986,0.0177081730769
796.314055934,0.00137475961538,796.314055934,0.0572081730769
796.499523543,0.00288798076923,796.499523543,0.100151923077
796.684974809,0.00283798076923,796.684974809,0.126214423077
796.87040973,0.00408173076923,796.87040973,0.150355048077
797.055828303,0.00439423076923,797.055828303,0.163083173077
797.241230525,0.00382235576923,797.241230525,0.148626923077
797.426616393,0.00254110576923,797.426616393,0.108936298077
797.611985906,0.00181923076923,797.611985906,0.0881269230769
797.797339059,0.00178798076923,797.797339059,0.0771331730769
797.98267585,0.00148052884615,797.98267585,0.0694019230769
798.167996277,0.00157548076923,798.167996277,0.0620769230769
798.353300336,0.00160048076923,798.353300336,0.0551487980769
798.538588026,0.00104423076923,798.538588026,0.0487581730769
798.723859342,0.00130336538462,798.723859342,0.0452394230769
798.909114283,0.00120673076923,798.909114283,0.0387925480769
799.094352846,0.000564903846154,799.094352846,0.0328456730769
799.279575027,0.00118485576923,799.279575027,0.0285550480769
799.464780825,0.000178125,799.464780825,0.0246612980769
799.649970236,0.000347596153846,799.649970236,0.0213081730769
799.835143258,0.000544951923077,799.835143258,0.0183644230769
800.020299888,0.000652163461538,800.020299888,0.0150644230769
800.205440122,0.000509855769231,800.205440122,0.0118894230769
800.39056396,0.000218028846154,800.39056396,0.00850504807692
800.575671396,0.00104735576923,800.575671396,0.00738317307692
800.76076243,0.000494711538462,800.76076243,0.00543317307692
800.945837058,9.90384615385E-05,800.945837058,0.00461129807692
801.130895277,0.000288221153846,801.130895277,0.00422379807692
801.315937085,0.000171394230769,801.315937085,0.00378004807692
801.500962479,0.000211538461538,801.500962479,0.00321754807692
801.685971455,0.000112980769231,801.685971455,0.00377692307692
801.870964012,0.000668028846154,801.870964012,0.00876754807692
802.055940147,0.000981730769231,802.055940147,0.0243925480769
802.240899857,0.000962980769231,802.240899857,0.0477300480769
802.425843138,0.00125024038462,802.425843138,0.0643144230769
802.610769989,0.00159423076923,802.610769989,0.0785737980769
802.795680407,0.00164735576923,802.795680407,0.0996644230769
802.980574388,0.00349735576923,802.980574388,0.135973798077
803.165451931,0.00383798076923,803.165451931,0.158570673077
803.350313032,0.00465673076923,803.350313032,0.168523798077
803.535157688,0.00475985576923,803.535157688,0.184867548077
803.719985897,0.00490360576923,803.719985897,0.189048798077
803.904797656,0.00437548076923,803.904797656,0.172401923077
804.089592963,0.00333173076923,804.089592963,0.130864423077
804.274371814,0.00242235576923,804.274371814,0.108926923077
804.459134206,0.00207235576923,804.459134206,0.0977675480769
804.643880138,0.00227548076923,804.643880138,0.0852081730769
804.828609606,0.00217235576923,804.828609606,0.0767300480769
805.013322608,0.00201610576923,805.013322608,0.0688175480769
805.19801914,0.00170673076923,805.19801914,0.0615269230769
805.382699201,0.00159735576923,805.382699201,0.0551769230769
805.567362787,0.000598317307692,805.567362787,0.0479175480769
805.752009895,0.00132548076923,805.752009895,0.0413862980769
805.936640523,0.000967307692308,805.936640523,0.0336394230769
806.121254668,0.000458653846154,806.121254668,0.0290737980769
806.305852327,0.000816586538462,806.305852327,0.0244800480769
806.490433498,0.000350721153846,806.490433498,0.0205206730769
806.674998177,0.000194230769231,806.674998177,0.0161487980769
806.859546362,0.000339903846154,806.859546362,0.0128644230769
807.044078051,0.000828365384615,807.044078051,0.00963004807692
807.22859324,0.000269230769231,807.22859324,0.00722692307692
807.413091927,0.000143269230769,807.413091927,0.00507692307692
807.597574109,0.000205528846154,807.597574109,0.00406754807692
807.782039783,0.000183894230769,807.782039783,0.00315817307692
807.966488946,0.000632211538462,807.966488946,0.00298629807692
808.150921596,0.000155528846154,808.150921596,0.00274567307692
808.33533773,0.000343990384615,808.33533773,0.00269567307692
808.519737345,0.000345913461538,808.519737345,0.00280504807692
808.704120439,0.000778605769231,808.704120439,0.00254879807692
808.888487008,0.000299038461538,808.888487008,0.00213317307692
809.072837051,0.000564903846154,809.072837051,0.00243942307692
809.257170563,0.000400961538462,809.257170563,0.00244567307692
809.441487543,0.000441586538462,809.441487543,0.00281754807692
809.625787988,0.000311778846154,809.625787988,0.00272379807692
809.810071894,0.000350721153846,809.810071894,0.00242067307692
809.99433926,0.000135817307692,809.99433926,0.00276442307692
810.178590082,0.000420432692308,810.178590082,0.00337067307692
810.362824357,0.000551923076923,810.362824357,0.00385504807692
810.547042084,8.87019230769E-05,810.547042084,0.00345192307692
810.731243259,0.000161538461538,810.731243259,0.00417379807692
810.915427879,0.000418509615385,810.915427879,0.00396129807692
811.099595941,0.000350721153846,811.099595941,0.00415192307692
811.283747444,0.000534855769231,811.283747444,0.00451754807692
811.467882383,0.000351442307692,811.467882383,0.00591754807692
811.652000757,0.000175961538462,811.652000757,0.0202675480769
811.836102563,0.00152860576923,811.836102563,0.0626206730769
812.020187798,0.00326923076923,812.020187798,0.118361298077
812.204256458,0.00465673076923,812.204256458,0.155120673077
812.388308542,0.00502235576923,812.388308542,0.182717548077
812.572344047,0.00599423076923,812.572344047,0.201920673077
812.756362969,0.00641923076923,812.756362969,0.216098798077
812.940365306,0.0101911057692,812.940365306,0.269530048077
813.124351056,0.0163161057692,813.124351056,0.407345673077
813.308320216,0.0208254807692,813.308320216,0.516908173077
813.492272782,0.0239067307692,813.492272782,0.599492548077
813.676208752,0.0246848557692,813.676208752,0.637548798077
813.860128124,0.0236411057692,813.860128124,0.632380048077
814.044030894,0.0183254807692,814.044030894,0.511670673077
814.22791706,0.0136942307692,814.22791706,0.380230048077
814.411786618,0.0122348557692,814.411786618,0.342226923077
814.595639568,0.0105067307692,814.595639568,0.293123798077
814.779475904,0.00939423076923,814.779475904,0.259195673077
814.963295626,0.00855673076923,814.963295626,0.233336298077
815.14709873,0.00735048076923,815.14709873,0.207645673077
815.330885212,0.00665985576923,815.330885212,0.184183173077
815.514655072,0.00586610576923,815.514655072,0.164733173077
815.698408305,0.00532548076923,815.698408305,0.142117548077
815.882144909,0.00414423076923,815.882144909,0.118805048077
816.065864881,0.00361298076923,816.065864881,0.100051923077
816.249568219,0.00250673076923,816.249568219,0.0842894230769
816.43325492,0.00239735576923,816.43325492,0.0730112980769
816.616924981,0.00171923076923,816.616924981,0.0610987980769
816.800578399,0.00174423076923,816.800578399,0.0506112980769
816.984215171,0.000764423076923,816.984215171,0.0378300480769
817.167835295,0.000862980769231,817.167835295,0.0275956730769
817.351438768,0.000533653846154,817.351438768,0.0189987980769
817.535025587,0.00172860576923,817.535025587,0.0138800480769
817.71859575,0.000220673076923,817.71859575,0.00876129807692
817.902149253,0.000778605769231,817.902149253,0.00663317307692
818.085686095,0.000460576923077,818.085686095,0.00533942307692
818.269206272,0.000445913461538,818.269206272,0.00362067307692
818.452709781,0.000399038461538,818.452709781,0.00351129807692
818.636196619,0.000435096153846,818.636196619,0.00313942307692
818.819666785,0.000283413461538,818.819666785,0.00279567307692
819.003120275,0.000444230769231,819.003120275,0.00219879807692
819.186557086,0.000479086538462,819.186557086,0.00241754807692
819.369977216,0.000585576923077,819.369977216,0.00218942307692
819.553380662,0.000237259615385,819.553380662,0.00194254807692
819.736767421,0.000166346153846,819.736767421,0.00186442307692
819.920137491,0.000497115384615,819.920137491,0.00175504807692
820.103490868,0.000330528846154,820.103490868,0.00184567307692
820.28682755,0.000316586538462,820.28682755,0.00205817307692
820.470147534,0.00028125,820.470147534,0.00129567307692
820.653450818,0.000250721153846,820.653450818,0.00150504807692
820.836737398,0.000160336538462,820.836737398,0.00135192307692
821.020007272,0.000438461538462,821.020007272,0.00146754807692
821.203260437,0.000411057692308,821.203260437,0.00123942307692
821.386496891,0.000288461538462,821.386496891,0.00146442307692
821.56971663,0.000778605769231,821.56971663,0.00124615384615
821.752919652,0.000309615384615,821.752919652,0.00106754807692
821.936105954,0.000324759615385,821.936105954,0.00110817307692
822.119275534,0.000154086538462,822.119275534,0.00142379807692
822.302428388,0.000235336538462,822.302428388,0.00113629807692
822.485564514,0.000244951923077,822.485564514,0.000800480769231
822.668683909,0.000131730769231,822.668683909,0.000926923076923
822.851786571,0.000453365384615,822.851786571,0.00121754807692
823.034872496,0.000370192307692,823.034872496,0.00121442307692
823.217941681,0.000167548076923,823.217941681,0.000825240384615
823.400994125,0.000352163461538,823.400994125,0.00120192307692
823.584029825,0.000559615384615,823.584029825,0.000958173076923
823.767048776,0.000331490384615,823.767048776,0.000701923076923
823.950050978,0.000335096153846,823.950050978,0.00125192307692
824.133036427,0.000265144230769,824.133036427,0.00113317307692
824.31600512,0.000219711538462,824.31600512,0.000485576923077
824.498957054,0.000675721153846,824.498957054,0.00129567307692
824.681892228,0.000426201923077,824.681892228,0.00130817307692
824.864810637,0.000564663461538,824.864810637,0.00136129807692
825.04771228,0.000287259615385,825.04771228,0.00106442307692
825.230597153,0.000786778846154,825.230597153,0.00171754807692
825.413465254,0.000262259615385,825.413465254,0.00158629807692
825.59631658,0.000189903846154,825.59631658,0.00173629807692
825.779151128,0.000376923076923,825.779151128,0.00153317307692
825.961968896,0.000658653846154,825.961968896,0.00203629807692
826.144769881,0.000361298076923,826.144769881,0.00160817307692
826.327554079,0.000313942307692,826.327554079,0.00141514423077
826.510321489,0.000368509615385,826.510321489,0.00127692307692
826.693072107,0.00019375,826.693072107,0.00137692307692
826.875805931,0.000310096153846,826.875805931,0.00107692307692
827.058522958,0.000457451923077,827.058522958,0.00157379807692
827.241223186,0.0002875,827.241223186,0.00136754807692
827.42390661,0.000186057692308,827.42390661,0.00203004807692
827.60657323,0.000459375,827.60657323,0.00537067307692
827.789223041,0.000411298076923,827.789223041,0.0207862980769
827.971856042,0.000763942307692,827.971856042,0.0539269230769
828.154472229,0.00254423076923,828.154472229,0.0857800480769
828.3370716,0.00257860576923,828.3370716,0.106633173077
828.519654152,0.00287548076923,828.519654152,0.122730048077
828.702219881,0.00318173076923,828.702219881,0.127964423077
828.884768787,0.00233485576923,828.884768787,0.112436298077
829.067300865,0.00152235576923,829.067300865,0.0820081730769
829.249816113,0.00132548076923,829.249816113,0.0695675480769
829.432314528,0.00105673076923,829.432314528,0.0603675480769
829.614796108,0.00130985576923,829.614796108,0.0552519230769
829.797260849,0.000625721153846,829.797260849,0.0493206730769
829.979708749,0.000573076923077,829.979708749,0.0441394230769
830.162139806,0.000669230769231,830.162139806,0.0396706730769
830.344554015,0.000281490384615,830.344554015,0.0363362980769
830.526951376,0.000608653846154,830.526951376,0.0320362980769
830.709331884,0.000557932692308,830.709331884,0.0277456730769
830.891695538,0.000319711538462,830.891695538,0.0231175480769
831.074042333,0.000520913461538,831.074042333,0.0202394230769
831.256372269,0.0003125,831.256372269,0.0174675480769
831.438685341,0.000682211538462,831.438685341,0.0161519230769
831.620981548,0.000439903846154,831.620981548,0.0137237980769
831.803260886,0.000872355769231,831.803260886,0.0119237980769
831.985523352,0.000508894230769,831.985523352,0.00942379807692
832.167768944,0.000485096153846,832.167768944,0.00693004807692
832.34999766,0.000244711538462,832.34999766,0.00558004807692
832.532209496,8.72596153846E-05,832.532209496,0.00361754807692
832.714404449,0.000234134615385,832.714404449,0.00291442307692
832.896582517,0.000534375,832.896582517,0.00309254807692
833.078743698,0.000261298076923,833.078743698,0.00246129807692
833.260887987,0.000436298076923,833.260887987,0.00229879807692
833.443015383,0.000918990384615,833.443015383,0.00318317307692
833.625125884,0.000419230769231,833.625125884,0.00233004807692
833.807219485,0.000227644230769,833.807219485,0.00205817307692
833.989296184,0.000342548076923,833.989296184,0.00196442307692
834.171355979,0.000490144230769,834.171355979,0.00168942307692
834.353398867,0.000426442307692,834.353398867,0.00185192307692
834.535424845,0.000156490384615,834.535424845,0.00166442307692
834.71743391,0.000273076923077,834.71743391,0.00204254807692
834.89942606,0.000542788461538,834.89942606,0.00125817307692
835.081401291,0.000336298076923,835.081401291,0.00138317307692
835.263359602,0.000219471153846,835.263359602,0.00155817307692
835.445300989,0.000252644230769,835.445300989,0.00118725961538
835.627225449,9.83173076923E-05,835.627225449,0.00157692307692
835.80913298,0.000366826923077,835.80913298,0.00140817307692
835.991023579,0.000358894230769,835.991023579,0.00139567307692
836.172897244,0.000564663461538,836.172897244,0.00170504807692
836.35475397,0.000582451923077,836.35475397,0.00102764423077
836.536593757,0.000139663461538,836.536593757,0.00121442307692
836.718416601,0.000313221153846,836.718416601,0.00127379807692
836.900222499,0.000547115384615,836.900222499,0.00129254807692
837.082011448,0.000243269230769,837.082011448,0.00118004807692
837.263783446,0.000502644230769,837.263783446,0.00139567307692
837.44553849,0.000284134615385,837.44553849,0.00132692307692
837.627276578,0.000709615384615,837.627276578,0.00144879807692
837.808997705,0.000635096153846,837.808997705,0.00116129807692
837.990701871,0.000334134615385,837.990701871,0.00139134615385
838.172389071,0.000168269230769,838.172389071,0.00165552884615
838.354059304,0.000254326923077,838.354059304,0.00140504807692
838.535712566,0.000401682692308,838.535712566,0.00129567307692
838.717348855,3.10096153846E-05,838.717348855,0.00117692307692
838.898968168,0.000601923076923,838.898968168,0.00170504807692
839.080570502,0.000472355769231,839.080570502,0.00141129807692
839.262155854,0.000361778846154,839.262155854,0.00114567307692
839.443724222,0.000347836538462,839.443724222,0.000986298076923
839.625275604,0.000541346153846,839.625275604,0.00154879807692
839.806809995,0.000227884615385,839.806809995,0.00133629807692
839.988327393,0.000669951923077,839.988327393,0.00180817307692
840.169827797,0.000499278846154,840.169827797,0.00218629807692
840.351311202,0.000323798076923,840.351311202,0.00182692307692
840.532777606,0.000406971153846,840.532777606,0.00211754807692
840.714227007,0.000403365384615,840.714227007,0.00201754807692
840.895659401,0.000622596153846,840.895659401,0.00248942307692
841.077074787,0.000320673076923,841.077074787,0.00208942307692
841.25847316,0.000155769230769,841.25847316,0.00189254807692
841.439854519,0.000281490384615,841.439854519,0.00212067307692
841.62121886,8.38942307692E-05,841.62121886,0.00224567307692
841.802566182,4.97596153846E-05,841.802566182,0.00291442307692
841.98389648,0.000314423076923,841.98389648,0.00885192307692
842.165209753,0.000500240384615,842.165209753,0.0300894230769
842.346505997,0.00176610576923,842.346505997,0.0737644230769
842.527785211,0.00233798076923,842.527785211,0.109314423077
842.70904739,0.00337548076923,842.70904739,0.135498798077
842.890292533,0.00380048076923,842.890292533,0.155830048077
843.071520636,0.00429423076923,843.071520636,0.161033173077
843.252731697,0.00318798076923,843.252731697,0.137642548077
843.433925713,0.00229735576923,843.433925713,0.102108173077
843.615102682,0.00222860576923,843.615102682,0.0926550480769
843.7962626,0.00307860576923,843.7962626,0.110433173077
843.977405465,0.00441610576923,843.977405465,0.160280048077
844.158531274,0.00634110576923,844.158531274,0.204792548077
844.339640024,0.00770360576923,844.339640024,0.234501923077
844.520731713,0.00837235576923,844.520731713,0.257639423077
844.701806338,0.00838798076923,844.701806338,0.260620673077
844.882863896,0.00691298076923,844.882863896,0.228311298077
845.063904384,0.00467860576923,845.063904384,0.172189423077
845.244927799,0.00382235576923,845.244927799,0.141676923077
845.42593414,0.00388485576923,845.42593414,0.124151923077
845.606923402,0.00312235576923,845.606923402,0.109301923077
845.787895584,0.00280673076923,845.787895584,0.0987769230769
845.968850682,0.00228485576923,845.968850682,0.0875581730769
846.149788694,0.00268173076923,846.149788694,0.0794394230769
846.330709617,0.00215673076923,846.330709617,0.0719206730769
846.511613448,0.00172860576923,846.511613448,0.0638331730769
846.692500185,0.00213173076923,846.692500185,0.0573550480769
846.873369824,0.00167235576923,846.873369824,0.0489331730769
847.054222363,0.000803846153846,847.054222363,0.0396925480769
847.2350578,0.000763701923077,847.2350578,0.0331144230769
847.415876131,0.000790865384615,847.415876131,0.0286081730769
847.596677354,0.000528365384615,847.596677354,0.0245144230769
847.777461466,0.000716105769231,847.777461466,0.0217769230769
847.958228464,0.000651682692308,847.958228464,0.0180081730769
848.138978346,0.000726923076923,848.138978346,0.0142737980769
848.319711108,0.000653605769231,848.319711108,0.0111800480769
848.500426748,0.000414663461538,848.500426748,0.00763004807692
848.681125264,0.000333894230769,848.681125264,0.00524879807692
848.861806652,0.000477403846154,848.861806652,0.00445504807692
849.042470909,0.000445192307692,849.042470909,0.00331754807692
849.223118034,0.000443509615385,849.223118034,0.00275192307692
849.403748023,3.99038461538E-05,849.403748023,0.00199567307692
849.584360873,0.000181490384615,849.584360873,0.00224567307692
849.764956582,0.000165865384615,849.764956582,0.00154254807692
849.945535146,0.000353846153846,849.945535146,0.00178942307692
850.126096564,0.000308173076923,850.126096564,0.00147884615385
850.306640833,0.000211057692308,850.306640833,0.00128317307692
850.487167949,0.000544230769231,850.487167949,0.00114567307692
850.667677909,0.000198317307692,850.667677909,0.00102692307692
850.848170712,4.85576923077E-05,850.848170712,0.000790384615385
851.028646355,0.000458653846154,851.028646355,0.000951923076923
851.209104834,0.000368028846154,851.209104834,0.000557932692308
851.389546147,0.000297836538462,851.389546147,0.000873798076923
851.569970291,0.000458173076923,851.569970291,0.00106442307692
851.750377263,0.000402644230769,851.750377263,0.000890144230769
851.930767062,0.000353846153846,851.930767062,0.000775240384615
852.111139683,0.000641346153846,852.111139683,0.000883173076923
852.291495124,0.000309134615385,852.291495124,0.000799519230769
852.471833382,0.000262740384615,852.471833382,0.000993269230769
852.652154455,0.000353365384615,852.652154455,0.00107692307692
852.83245834,0.000308894230769,852.83245834,0.000830288461538
853.012745034,1.68269230769E-05,853.012745034,0.000547355769231
853.193014534,0.000495432692308,853.193014534,0.00187379807692
853.373266838,0.000426682692308,853.373266838,0.00631129807692
853.553501943,0.000827884615385,853.553501943,0.0203206730769
853.733719846,0.000675240384615,853.733719846,0.0392550480769
853.913920544,0.000822355769231,853.913920544,0.0529456730769
854.094104035,0.000780048076923,854.094104035,0.0621925480769
854.274270315,0.00116298076923,854.274270315,0.0690269230769
854.454419383,0.000908173076923,854.454419383,0.0669769230769
854.634551235,0.00130360576923,854.634551235,0.0537206730769
854.814665868,0.000321634615385,854.814665868,0.0405987980769
854.99476328,0.000836298076923,854.99476328,0.0353612980769
855.174843469,0.000424038461538,855.174843469,0.0303144230769
855.35490643,0.000671153846154,855.35490643,0.0282519230769
